date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:29:50	0/0	---M--	301	error ('Moved%20Permanently')	image/gif	date:Tue,%2009%20Dec%202025%2002:29:49%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3ee57c6e9803146097fd0/1708388042250/Taylor_Macy_Animatic_GRAD501_Group+10_2022+2.gif?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65d3ee57c6e9803146097fd0/1708388042250/Taylor_Macy_Animatic_GRAD501_Group+10_2022+226f7.gif	(from https://www.macydyet.com/portfolio/animatic)
15:29:50	3403393/3403393	---M--	200	added ('OK')	image/png	etag:CJKJxpOovIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/394ce628-91b7-4359-8932-885a29f5e076/Screenshot+2024-02-22+at+12.19.29+AM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/394ce628-91b7-4359-8932-885a29f5e076/Screenshot+2024-02-22+at+12.19.29+AM.png	(from https://www.macydyet.com/portfolio/tucked-away-brand-identity)
15:29:52	4242962/4242962	---M--	200	added ('OK')	image/gif	etag:CPnVr6zRuIQDEAE=	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708388023303-O4Z3BAHFIJD56LF9ZET7/Taylor_Macy_Animatic_GRAD501_Group+10_2022+2.gif?content-type=image%2Fgif	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708388023303-O4Z3BAHFIJD56LF9ZET7/Taylor_Macy_Animatic_GRAD501_Group+10_2022+26ab8.gif	(from https://www.macydyet.com/portfolio/animatic)
15:29:55	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:53%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/66064f5eac6a753d0e345031/1711690079051/drivewithjologo.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/66064f5eac6a753d0e345031/1711690079051/drivewithjologo26f7.png	(from https://www.macydyet.com/portfolio/drive-with-jo)
15:29:55	4460042/4460042	---M--	200	added ('OK')	image/gif	etag:CO2Cm9XXu4QDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/a41afe70-11de-4e9d-bbb4-faefdb2a6b1a/Taylor_Macy_Animatic_GRAD501_Group+10_2022+4.gif	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/a41afe70-11de-4e9d-bbb4-faefdb2a6b1a/Taylor_Macy_Animatic_GRAD501_Group+10_2022+4.gif	(from https://www.macydyet.com/portfolio/animatic)
15:29:55	2302580/2302580	---M--	200	added ('OK')	image/png	etag:CJeP9PzZu4QDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b0c50a58-79da-45ba-a9ad-7d4fdf95571a/Screenshot+2024-02-21+at+6.29.56+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/b0c50a58-79da-45ba-a9ad-7d4fdf95571a/Screenshot+2024-02-21+at+6.29.56+PM.png	(from https://www.macydyet.com/portfolio/animatic)
15:29:55	50415/50415	---M--	200	added ('OK')	image/png	etag:CIPsgcfdmIUDEAE=	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711689837933-LH44UR8PNWGHFPVCJJFT/drivewithjologo.png?content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1711689837933-LH44UR8PNWGHFPVCJJFT/drivewithjologo5d45.png	(from https://www.macydyet.com/portfolio/drive-with-jo)
15:29:56	50415/50415	---M--	200	added ('OK')	image/png	etag:CJPH3uvdmIUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/61e5555d-fe8b-4f1d-8c04-065f97f7c6db/drivewithjologo.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/61e5555d-fe8b-4f1d-8c04-065f97f7c6db/drivewithjologo.png	(from https://www.macydyet.com/portfolio/drive-with-jo)
15:29:56	1011802/1011802	---M--	200	added ('OK')	image/png	etag:CKik1+jdmIUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/4f6e1143-7cf5-4578-889b-d5ba8984bb6f/drivewithjo1.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/4f6e1143-7cf5-4578-889b-d5ba8984bb6f/drivewithjo1.png	(from https://www.macydyet.com/portfolio/drive-with-jo)
15:29:58	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2002:29:57%20GMT	http://static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65cec5aaa6b7342ed61aafee/1708387045565/Illustration+2024.png?format=1500w	C:/My%20Web%20Sites/macy/static1.squarespace.com/static/65b8934abc2f332b3c970c65/65cec5aaa6b7342ed61aafb6/65cec5aaa6b7342ed61aafee/1708387045565/Illustration+202426f7.png	(from https://www.macydyet.com/portfolio/wedding-design)
15:29:58	1203918/1203918	---M--	200	added ('OK')	image/png	etag:CLy9pe/dmIUDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/842ea5bd-d5f1-4699-9b9c-740aed8a14db/drivewithjo2.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/842ea5bd-d5f1-4699-9b9c-740aed8a14db/drivewithjo2.png	(from https://www.macydyet.com/portfolio/drive-with-jo)
15:30:00	577013/577013	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Dec%202025%2002:29:59%20GMT	https://images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387034426-OMWOPE6A4AUIDDB7C77D/Illustration+2024.png?format=1500w&content-type=image%2Fpng	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/65b8934abc2f332b3c970c65/1708387034426-OMWOPE6A4AUIDDB7C77D/Illustration+20242acd.png	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:01	2259188/2259188	---M--	200	added ('OK')	image/png	etag:CNaOxvbxuIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2650effb-0fc0-4d4a-b4d6-0b4adccde2b9/Screenshot+2024-02-20+at+3.38.10+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2650effb-0fc0-4d4a-b4d6-0b4adccde2b9/Screenshot+2024-02-20+at+3.38.10+PM.png	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:01	2445571/2445571	---M--	200	added ('OK')	image/png	etag:CN7m3fnxuIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2bb758b7-7d96-46eb-bbe8-5c2bf43a0bdb/Screenshot+2024-02-20+at+3.38.03+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2bb758b7-7d96-46eb-bbe8-5c2bf43a0bdb/Screenshot+2024-02-20+at+3.38.03+PM.png	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:01	1145492/1145492	---M--	200	added ('OK')	image/jpeg	etag:CJKozYfvuIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/65317622-83ad-4983-8f82-eb25bbb03815/IMG_5968.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/65317622-83ad-4983-8f82-eb25bbb03815/IMG_5968.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:02	617469/617469	---M--	200	added ('OK')	image/jpeg	etag:CIq/3/TsuIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/a7b42107-e6a1-48d2-8ea2-541565f7a80a/invites.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/a7b42107-e6a1-48d2-8ea2-541565f7a80a/invites.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:02	605522/605522	---M--	200	added ('OK')	image/jpeg	etag:CMfyvZn8uIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/652b3163-2a06-4c22-bd21-9c211f18d79a/Macy+%26+Jamie%27s+Save+the+Date.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/652b3163-2a06-4c22-bd21-9c211f18d79a/Macy+&+Jamie's+Save+the+Date.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:03	1699393/1699393	---M--	200	added ('OK')	image/jpeg	etag:CMfYi5CNr4cDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/8a783908-51d6-46dd-abe4-8bf57cfa39db/0H5A6768.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/8a783908-51d6-46dd-abe4-8bf57cfa39db/0H5A6768.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:04	1504435/1504435	---M--	200	added ('OK')	image/jpeg	etag:CLS14cmNr4cDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2a428151-5887-42f4-9e1e-7044b1a835ed/0H5A6446.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/2a428151-5887-42f4-9e1e-7044b1a835ed/0H5A6446.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:04	1958593/1958593	---M--	200	added ('OK')	image/png	etag:CMeFp8HtuIQDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/26a4356c-b678-49ec-8090-5cf1e25b3b38/Screenshot+2024-02-20+at+3.18.28+PM.png	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/26a4356c-b678-49ec-8090-5cf1e25b3b38/Screenshot+2024-02-20+at+3.18.28+PM.png	(from https://www.macydyet.com/portfolio/wedding-design)
15:30:05	1632351/1632351	---M--	200	added ('OK')	image/jpeg	etag:CNH8kduMr4cDEAE=	https://images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/e1b2f118-c0a9-4588-8479-3ac0580c66e9/0H5A6440.jpg	C:/My%20Web%20Sites/macy/images.squarespace-cdn.com/content/v1/65b8934abc2f332b3c970c65/e1b2f118-c0a9-4588-8479-3ac0580c66e9/0H5A6440.jpg	(from https://www.macydyet.com/portfolio/wedding-design)
